0,8.00446
1,10.4657
2,9.784
3,4.10931
4,13.56947
5,7.46103
6,16.22966
7,1.78915
8,1.43923
9,1.0926
10,10.7725
11,4.7569
12,6.13482
13,6.02409
14,12.49402
15,8.97411
16,13.16942
17,14.62193
18,8.13954
19,0.44037
20,11.36831
21,8.91245
22,12.05703
23,10.52677
24,9.82161
25,-1.77283
26,12.33312
27,5.47774
28,5.45238
29,3.43852
30,9.78252
31,4.10528
32,11.60238
33,8.38806
34,3.69316
35,9.45521
36,13.60207
37,9.73701
38,4.24442
39,7.93892
40,8.86499
41,8.28321
42,11.1519
43,9.55129
44,5.39562
45,7.30176
46,17.13057
47,11.27388
48,16.2214
49,14.22635
50,14.01391
51,19.57711
52,19.38285
53,13.64336
54,16.30188
55,21.87452
56,15.06054
57,12.56184
58,19.09962
59,19.04238
60,17.64677
61,18.54809
62,18.27754
63,18.80674
64,10.78734
65,17.28991
66,15.1332
67,15.86271
68,13.8217
69,15.04008
70,16.40752
71,16.92439
72,17.29773
73,14.57345
74,16.49197
75,15.36713
76,16.96433
77,18.59551
78,10.81638
79,19.60922
80,30.05786
81,24.20934
82,19.67639
83,23.9337
84,17.81826
85,34.52238
86,27.17564
87,26.6727
88,30.13835
89,31.54837
90,29.26482
91,35.48725
92,35.49529
93,34.85669
94,34.73658
95,29.94812
96,32.913
97,33.30119
98,32.64479
99,29.22973
100,36.67308
101,35.2712
102,37.48499
103,37.17743
104,33.70857
105,42.07606
106,34.62137
107,37.82739
108,31.09377
109,37.67833
110,29.39729
111,28.24984
112,31.4971
113,36.90202
114,30.81157
115,29.83357
116,32.58139
117,43.20525
118,35.79131
119,35.27281
120,37.44585
121,40.12427
122,32.46942
123,38.52406
124,32.37951
125,35.5796
126,43.70862
127,31.34535
128,36.29741
129,41.59239
130,32.57703
131,35.25705
132,39.89634
133,35.25669
134,34.11032
135,36.07965
136,41.93444
137,48.16289
138,46.40857
139,42.57596
140,44.50461
141,50.10985
142,52.37119
143,41.09765
144,53.39574
145,48.46692
146,49.08066
147,53.84274
148,54.69353
149,50.44871
150,49.54762
151,49.83389
152,46.79991
153,53.92765
154,52.10249
155,51.0802
156,52.04665
157,52.55755
158,56.69451
159,52.88827
160,57.0392
161,50.78431
162,50.36656
163,52.46184
164,49.10069
165,43.78359
166,51.30823
167,53.59491
168,57.73502
169,60.1286
170,63.09745
171,59.91123
172,63.02572
173,53.10127
174,55.26579
175,56.12873
176,57.79334
177,56.34995
178,54.24021
179,62.78431
180,67.27549
181,63.28026
182,60.2571
183,68.22145
184,72.15028
185,62.73427
186,67.13101
187,61.54224
188,69.12197
189,61.90607
190,63.37902
191,58.36788
192,70.93413
193,72.96721
194,62.1195
195,70.66078
196,71.28532
197,76.26825
198,72.92184
199,75.54983
200,71.62722
201,73.0598
202,73.21304
203,75.96963
204,70.84893
205,71.60039
206,75.59409
207,70.03904
208,66.94119
209,73.37268
210,70.73733
211,76.92281
212,70.50962
213,71.83646
214,74.55464
215,63.92909
216,70.92413
217,70.49199
218,68.84507
219,67.45388
220,75.55909
221,72.6162
222,73.08688
223,65.28696
224,70.64616
225,72.41723
226,73.59213
227,69.54745
228,68.49855
229,74.12057
230,72.67098
231,74.33953
232,68.97549
233,75.13904
234,75.32117
235,76.77936
236,65.62346
237,75.47521
238,71.98476
239,70.70846
240,66.10781
241,68.80012
242,71.38906
243,71.36548
244,73.57682
245,63.71188
246,82.5443
247,65.91657
248,65.13485
249,69.74684
250,79.23302
251,80.20405
252,80.60374
253,77.45971
254,85.7155
255,77.56756
256,82.15703
257,77.66296
258,80.17242
259,80.0988
260,82.10941
261,79.38402
262,83.40948
263,84.7908
264,83.16012
265,78.25785
266,74.92087
267,84.44971
268,82.3487
269,81.38638
270,77.84164
271,83.91805
272,77.95249
273,76.85308
274,81.59772
275,79.82726
276,75.90769
277,77.2008
278,83.91487
279,84.96828
280,77.73225
281,77.40816
282,76.07361
283,74.93891
284,81.47563
285,76.68327
286,73.6763
287,83.36322
288,77.83916
289,80.30383
290,84.19694
291,88.63962
292,87.89923
293,88.16278
294,85.19609
295,90.08977
296,88.14344
297,88.44069
298,80.96168
299,86.04983
