0,6.26038,8.0
1,9.08678,8.0
2,7.02446,8.0
3,7.23501,8.0
4,5.45364,8.0
5,9.77735,8.0
6,7.61411,8.0
7,8.43721,8.0
8,5.35584,8.0
9,10.8495,8.0
10,18.56353,16.0
11,15.83934,16.0
12,16.33229,16.0
13,14.43933,16.0
14,19.53256,16.0
15,14.58818,16.0
16,14.81302,16.0
17,17.20048,16.0
18,17.30194,16.0
19,15.82968,16.0
20,14.16804,16.0
21,18.44469,16.0
22,18.37087,16.0
23,15.63414,16.0
24,15.36024,16.0
25,16.66132,16.0
26,16.59453,16.0
27,14.54073,16.0
28,14.35983,16.0
29,14.63121,16.0
30,19.42212,16.0
31,17.32516,16.0
32,15.98518,16.0
33,15.69433,16.0
34,14.35496,16.0
35,19.25834,16.0
36,14.46075,16.0
37,23.67191,24.0
38,24.3766,24.0
39,24.46833,24.0
40,23.76104,24.0
41,23.53113,24.0
42,23.4115,24.0
43,25.093,24.0
44,27.50262,24.0
45,21.67171,24.0
46,23.64005,24.0
47,25.85954,24.0
48,23.61934,24.0
49,31.03284,32.0
50,34.70026,32.0
51,34.98788,32.0
52,33.55289,32.0
53,32.52602,32.0
54,31.14377,32.0
55,31.43148,32.0
56,30.35437,32.0
57,32.4667,32.0
58,32.08563,32.0
59,34.79265,32.0
60,32.68132,32.0
61,31.31878,32.0
62,27.4141,32.0
63,29.95005,32.0
64,34.12627,32.0
65,33.80323,32.0
66,29.22487,32.0
67,32.44505,32.0
68,35.74813,32.0
69,30.16253,32.0
70,32.97312,32.0
71,32.2966,32.0
72,29.92725,32.0
73,29.12174,32.0
74,26.46378,32.0
75,31.85081,32.0
76,35.08662,32.0
77,28.16172,32.0
78,30.07899,32.0
79,34.07088,32.0
80,33.15344,32.0
81,28.58749,32.0
82,32.18434,32.0
83,34.31842,36.0
84,39.47048,36.0
85,37.76489,36.0
86,31.68248,36.0
87,36.75927,36.0
88,37.20314,36.0
89,36.87064,36.0
90,36.20953,36.0
91,35.14071,36.0
92,38.59011,36.0
93,37.86064,36.0
94,36.30145,36.0
95,32.35381,36.0
96,37.70912,36.0
97,36.8456,36.0
98,41.83292,44.0
99,44.14746,44.0
100,46.39085,44.0
101,43.88561,44.0
102,43.54425,44.0
103,43.88627,44.0
104,43.43452,44.0
105,42.13288,44.0
106,44.40311,44.0
107,41.60827,44.0
108,44.47331,44.0
109,47.28046,44.0
110,44.76749,44.0
111,42.89406,44.0
112,45.81762,44.0
113,47.80181,44.0
114,43.35452,44.0
115,43.55063,44.0
116,43.22148,44.0
117,46.03809,44.0
118,47.60472,44.0
119,41.05094,44.0
120,45.66418,44.0
121,43.0265,44.0
122,46.93631,44.0
123,38.77729,44.0
124,40.93284,44.0
125,43.90864,44.0
126,45.03887,44.0
127,45.23153,44.0
128,40.99449,44.0
129,47.11379,44.0
130,45.20194,44.0
131,43.24672,44.0
132,39.93668,44.0
133,45.79582,44.0
134,48.03414,44.0
135,41.2806,44.0
136,46.357,44.0
