0,7.16593
1,7.62993
2,6.48471
3,5.20158
4,8.32624
5,10.83441
6,9.7558
7,5.89287
8,4.71711
9,11.8632
10,9.82639
11,5.15298
12,6.55031
13,7.7712
14,11.31096
15,6.27103
16,5.07434
17,10.28012
18,8.67405
19,14.33033
20,12.13971
21,18.14167
22,19.65104
23,17.15903
24,17.59877
25,19.07227
26,20.33815
27,16.72489
28,14.78939
29,16.02041
30,16.36714
31,16.82615
32,13.3274
33,17.45542
34,18.79586
35,18.18744
36,16.19124
37,22.39342
38,25.43454
39,24.31771
40,21.79713
41,19.72702
42,23.69634
43,24.70813
44,22.90036
45,21.47631
46,25.52724
47,25.61136
48,20.23819
49,23.22105
50,24.27193
51,25.53591
52,24.86304
53,19.85353
54,24.58703
55,27.06221
56,36.23619
57,35.20287
58,33.08471
59,36.70712
60,38.14153
61,34.0483
62,30.30579
63,37.81891
64,40.03025
65,32.89467
66,34.0911
67,35.46956
68,37.14594
69,39.03074
70,32.19779
71,39.65682
72,35.25004
73,36.97852
74,34.47109
75,38.24235
76,40.13152
77,33.87278
78,42.13697
79,44.5243
80,46.75945
81,45.63349
82,40.87324
83,43.97791
84,45.19791
85,44.0401
86,47.51421
87,53.47143
88,54.73642
89,52.91842
90,50.85375
91,49.48196
92,64.29373
93,59.93364
94,58.82662
95,58.26615
96,67.07794
97,66.87611
98,63.81911
99,62.6137
100,66.71212
101,70.63036
102,61.71813
103,62.30291
104,65.99709
105,66.0995
106,63.54205
107,61.9958
108,64.48262
109,66.18525
110,64.32218
111,63.06834
112,63.67191
113,67.10639
114,67.3479
115,61.19856
116,63.94425
117,66.24081
118,67.30811
119,59.81344
120,63.92028
121,63.4871
122,62.55721
123,71.59228
124,69.9286
125,74.75211
126,77.6683
127,78.0843
128,79.34074
129,80.50845
130,83.43068
131,78.30425
132,79.34825
133,81.59695
134,81.63565
135,79.12055
136,87.9564
137,86.65419
138,89.46362
139,88.57211
140,85.26846
141,87.25417
142,92.80893
143,89.479
144,86.43524
145,87.54504
146,89.93191
147,90.93221
148,87.46353
149,87.14097
150,88.53223
151,87.97312
152,85.74236
153,85.96207
154,88.05931
155,89.12583
156,87.92287
157,84.19361
158,87.79685
159,91.61893
160,84.11237
161,83.48185
162,89.62361
163,88.18212
164,87.00399
165,84.60956
166,87.76638
167,98.03163
168,97.80813
169,93.89804
170,93.73245
171,97.7445
172,95.90346
173,93.499
174,95.70419
175,97.13496
176,98.48867
177,93.27147
178,94.09969
179,99.53657
180,100.36305
181,94.15218
182,92.41075
183,94.56722
184,95.49187
185,97.01923
186,93.17748
187,95.28484
188,96.00878
189,96.35958
190,94.31075
191,95.50114
192,97.46413
193,96.4979
194,99.63962
195,101.28551
196,108.83666
197,104.20154
198,101.79529
199,102.21191
200,106.31282
201,106.13355
202,101.62056
203,102.95222
204,106.38354
205,107.11643
206,103.13626
207,103.04973
208,106.4681
209,108.66086
210,103.37133
211,101.81007
212,106.72958
213,107.01581
214,102.86759
215,102.28807
216,103.85823
217,104.62305
218,104.72603
219,102.38305
220,104.18541
221,105.70128
222,105.29358
223,101.29726
224,103.75857
225,107.38314
226,106.56596
227,104.02756
228,102.30595
229,103.78563
230,106.66098
231,100.62327
232,101.7362
233,105.23755
234,107.66996
235,100.52218
236,102.42417
237,102.74079
238,106.96268
239,102.81239
240,104.09679
241,103.27503
242,109.71074
243,104.68043
244,104.3135
245,103.03754
246,105.79753
247,105.18719
248,101.6913
249,104.15311
250,105.59826
251,104.4044
252,100.86148
253,104.24662
254,106.6003
255,104.8792
256,101.18922
257,98.80329
258,103.9943
259,105.86185
260,104.49497
261,111.26667
262,115.13909
263,115.77444
264,112.32771
265,113.07858
266,112.81487
267,114.64607
268,112.65622
269,109.39231
270,111.14524
271,125.01046
272,123.42915
273,116.72156
274,119.88287
275,124.16026
276,122.30638
277,116.89378
278,118.85238
279,122.6181
280,120.92203
281,117.03741
282,120.01166
283,119.72691
284,121.37882
285,120.45374
286,116.95515
287,118.80611
288,121.69857
289,119.9332
290,119.00222
291,119.70701
292,119.39908
293,116.68512
294,114.12411
295,116.49606
296,122.23154
297,118.32982
298,124.5756
299,127.76892
