0,11.03051
1,12.99384
2,5.57399
3,1.73122
4,8.34357
5,8.93709
6,13.45429
7,11.89048
8,13.96526
9,21.80014
10,16.55972
11,18.72545
12,15.19029
13,15.09745
14,15.67334
15,24.08555
16,16.5984
17,27.99626
18,26.46253
19,24.09438
20,19.03798
21,21.78815
22,23.14106
23,21.3872
24,21.15417
25,31.18208
26,26.8911
27,22.09057
28,19.08462
29,19.45779
30,25.20226
31,25.63016
32,21.76541
33,20.75064
34,21.75585
35,21.50267
36,30.80044
37,35.09328
38,36.79503
39,36.65655
40,26.60683
41,30.45006
42,30.27309
43,39.05452
44,33.0431
45,28.47472
46,34.80691
47,33.39347
48,35.37297
49,29.04569
50,30.13305
51,33.15259
52,31.30565
53,32.25611
54,29.97672
55,35.89563
56,31.55274
57,29.95991
58,36.64605
59,31.93716
60,35.79553
61,26.92501
62,36.54596
63,35.42767
64,37.24947
65,39.42755
66,37.34875
67,39.56952
68,42.30394
69,41.66314
70,37.90192
71,45.81626
72,43.64086
73,37.7778
74,40.70156
75,47.49951
76,42.83079
77,36.7548
78,36.35833
79,44.26103
80,38.93624
81,40.94654
82,39.57985
83,43.71949
84,43.22383
85,42.14282
86,36.06918
87,44.106
88,43.78691
89,43.189
90,34.80876
91,39.87272
92,40.75752
93,50.61616
94,40.55364
95,34.83537
96,40.39602
97,42.47992
98,51.56543
99,45.6194
100,44.98974
101,53.98485
102,44.04613
103,44.75985
104,42.69121
105,55.87441
106,49.6343
107,45.50038
108,48.80376
109,49.23692
110,49.52318
111,44.74768
112,43.8771
113,47.73042
114,51.00858
115,45.17572
116,44.55622
117,54.63465
118,53.91953
119,45.89123
120,44.67546
121,44.52641
122,54.05499
123,50.71951
124,52.45474
125,54.23129
126,59.15054
127,59.1737
128,57.03159
129,52.27034
130,55.73187
131,60.945
132,46.62417
133,53.46944
134,58.31686
135,64.01851
136,55.43707
137,60.56342
138,57.01785
139,63.22488
140,48.38036
141,53.51083
142,57.53887
143,59.84249
144,47.09925
145,50.81223
146,54.38346
147,57.88373
148,61.56004
149,57.40441
150,57.3234
151,57.77705
152,60.25775
153,53.81649
154,61.28783
155,58.51248
156,63.98654
157,59.26965
158,64.82496
159,63.14147
160,60.86877
161,60.99091
162,64.88972
163,66.51455
164,63.4623
165,63.81894
166,60.89482
167,70.5618
168,63.89678
169,66.46079
170,63.03579
171,65.06389
172,59.79561
173,62.81557
174,61.81403
175,63.41791
176,65.22679
177,60.50359
178,58.25883
179,63.09596
180,69.65406
181,64.44121
182,56.92644
183,64.00019
184,65.25035
185,65.28649
186,61.12119
187,64.60944
188,69.43605
189,63.26071
190,63.80558
191,70.01671
192,65.23265
193,63.09593
194,58.43624
195,64.67445
196,60.68124
197,58.16838
198,62.17541
199,58.35769
200,64.65896
201,66.09585
202,65.57846
203,62.27593
204,64.94583
205,67.86725
206,63.27098
207,58.23144
208,68.45272
209,67.54612
210,57.34881
211,69.25419
212,69.97887
213,78.99195
214,72.38519
215,71.92453
216,72.64719
217,76.3888
218,69.9708
219,68.16516
220,68.47622
221,67.85939
222,72.19941
223,70.55296
224,69.49078
225,72.91735
226,71.47797
227,70.27147
228,76.1046
229,72.56233
230,67.67681
231,72.87734
232,82.43012
233,88.16052
234,91.67003
235,86.24974
236,84.05071
237,87.81019
238,89.48233
239,80.28294
240,83.01697
241,91.56275
242,90.23051
243,87.8068
244,92.37999
245,96.4335
246,95.44489
247,92.01818
248,94.74007
249,93.38794
250,93.24002
251,97.90807
252,93.59268
253,97.50553
254,95.30612
255,91.89605
256,94.27544
257,95.88981
258,100.88642
259,93.34573
260,105.24486
261,100.59236
262,98.41884
263,102.67021
264,99.98088
265,105.17861
266,102.2738
267,105.90158
268,107.04595
269,97.59101
270,106.07914
271,113.90649
272,102.93786
273,103.21176
274,102.05314
275,105.62962
276,106.47554
277,96.74128
278,104.79558
279,111.4304
280,105.43478
281,102.48736
282,107.51114
283,109.37294
284,111.31776
285,97.04225
286,104.57791
287,108.18794
288,110.7507
289,99.87661
290,103.12438
291,106.98068
292,104.72039
293,106.73252
294,103.99932
295,108.31189
296,112.05969
297,111.85799
298,113.48002
299,108.71854
