0,10.47818
1,11.87368
2,6.9517
3,9.5075
4,-0.79606
5,14.53205
6,6.99052
7,10.54627
8,5.79575
9,12.28167
10,9.45088
11,10.09802
12,5.5237
13,5.61599
14,7.3321
15,7.87329
16,5.48399
17,15.60121
18,9.46735
19,11.70626
20,-0.49707
21,5.23141
22,9.71552
23,2.60406
24,9.43459
25,13.77461
26,20.74252
27,16.39662
28,14.62342
29,13.00452
30,18.72812
31,17.93064
32,12.33274
33,19.99182
34,17.45459
35,14.55314
36,14.40361
37,15.72777
38,16.9482
39,20.04944
40,16.74843
41,14.34502
42,19.85272
43,21.53045
44,16.53417
45,15.75336
46,19.45098
47,17.4926
48,18.50753
49,13.97127
50,16.24997
51,16.26321
52,13.38438
53,14.66482
54,13.84896
55,18.61761
56,10.89745
57,15.80635
58,14.4948
59,17.12223
60,16.60062
61,14.41726
62,16.85481
63,18.10994
64,7.69659
65,12.45856
66,11.00741
67,16.02394
68,16.05387
69,13.35448
70,12.55212
71,22.90928
72,18.09739
73,19.14441
74,18.72571
75,14.21082
76,16.51742
77,14.15628
78,13.44772
79,17.60824
80,16.30823
81,16.54789
82,14.44185
83,11.69016
84,22.72874
85,15.40271
86,16.52814
87,18.05906
88,26.8834
89,28.71845
90,21.43921
91,21.92835
92,28.83634
93,25.71854
94,36.49424
95,31.11043
96,34.66613
97,33.84306
98,29.65079
99,30.55763
100,33.05354
101,34.01084
102,32.63097
103,31.94933
104,29.7693
105,34.874
106,28.17302
107,33.89097
108,31.44047
109,36.7213
110,30.01747
111,29.32795
112,35.32959
113,29.04009
114,31.40095
115,33.50677
116,32.71976
117,40.67841
118,37.95019
119,44.1382
120,39.58133
121,40.68062
122,44.67001
123,39.23249
124,40.5684
125,38.81757
126,42.75719
127,41.39608
128,37.4431
129,39.24061
130,41.01161
131,34.00778
132,38.66903
133,42.03383
134,40.51085
135,39.09523
136,40.93915
137,43.43187
138,43.05249
139,40.63989
140,41.76171
141,39.52315
142,40.95624
143,42.32535
144,38.60148
145,42.07854
146,43.51779
147,47.3194
148,34.91039
149,35.2059
150,39.27492
151,41.6677
152,39.78275
153,36.54825
154,36.01439
155,38.49247
156,39.86717
157,36.33385
158,37.50106
159,43.19259
160,37.90638
161,42.50921
162,36.7588
163,45.2064
164,48.69461
165,49.48696
166,48.67004
167,49.16511
168,50.95683
169,45.1177
170,42.70544
171,51.13958
172,48.47558
173,46.59487
174,45.11884
175,48.95905
176,46.64815
177,42.25052
178,47.04195
179,49.74241
180,50.28247
181,49.3742
182,43.51028
183,55.72781
184,54.54857
185,52.21419
186,56.75906
187,57.7522
188,55.40063
189,54.51682
190,52.08223
191,54.89482
192,54.79284
193,55.3435
194,51.93177
195,58.1257
196,55.59935
197,57.61307
198,51.33039
199,52.84107
200,62.53934
201,68.46107
202,64.0634
203,65.61374
204,65.87575
205,59.61254
206,61.04042
207,62.74881
208,64.72268
209,65.68167
210,62.89357
211,62.65905
212,68.05871
213,63.66861
214,61.21394
215,58.67356
216,63.60124
217,71.18023
218,62.7684
219,66.75688
220,64.03284
221,65.31003
222,58.45709
223,64.04577
224,64.23911
225,68.49773
226,66.20281
227,66.21122
228,66.50187
229,66.34074
230,63.9079
231,62.54295
232,62.81451
233,62.75713
234,61.04256
235,63.24491
236,71.30855
237,72.43585
238,72.71756
239,70.88807
240,70.44734
241,70.65959
242,74.33949
243,70.14226
244,71.16683
245,71.86828
246,75.55793
247,71.34778
248,70.64991
249,70.66595
250,73.66245
251,70.99227
252,75.04162
253,72.75468
254,72.06103
255,73.28363
256,68.34236
257,71.99383
258,71.73718
259,76.72588
260,69.9709
261,71.66291
262,73.9989
263,71.75122
264,64.91919
265,72.34382
266,72.40806
267,72.02055
268,70.73364
269,74.11014
270,71.62477
271,77.58553
272,71.84389
273,70.27032
274,68.58392
275,82.11008
276,84.00612
277,81.20647
278,77.27657
279,84.37074
280,81.46743
281,79.72883
282,89.70051
283,88.35617
284,93.59893
285,82.68975
286,87.45882
287,86.48591
288,91.11335
289,85.36563
290,93.66802
291,94.25915
292,98.67763
293,93.07985
294,92.20765
295,95.69845
296,97.21987
297,99.42991
298,95.30552
299,99.02094
